1	楓窻小牘	97.83
1	煑泉小品	97.83
1	集仙錄	97.83
1	𤣥女戰法	97.84
1	漢中志	97.84
1	瀛海勝覽	97.84
1	大𤣥	97.84
1	啓顏錄	97.84
1	鷄肋編	97.85
1	指掌圖	97.85
1	泉南雜志	97.85
1	土地名	97.85
1	終南十志	97.86
1	唐書贊	97.86
1	黃伯思云	97.86
1	古今印藪	97.86
1	諸經音義	97.86
1	俗名小錄	97.87
1	朝鮮國志	97.87
1	六書畧	97.87
1	姑蘇圖經	97.87
1	田家占𠋫	97.87
1	地藏經	97.88
1	林泉高致	97.88
1	小雅釋文	97.88
1	龔勝傳	97.88
1	參同契上篇	97.88
1	九江志	97.89
1	烈女傳	97.89
1	公侯政術	97.89
1	齊詩	97.89
1	元子	97.89
1	楚元王傳	97.90
1	花木志	97.90
1	張九齡選舉	97.90
1	上淸傳	97.90
1	吾學編	97.91
1	硯史	97.91
1	唐史拾遺	97.91
1	龜經	97.91
1	鷄林類事	97.91
1	金石文	97.92
1	桂海草木志	97.92
1	馭交記	97.92
1	春秋命曆序	97.92
1	芈子	97.92
1	北轅錄	97.93
1	吳郡諸山錄	97.93
1	明紀事本末	97.93
1	廣東通志	97.93
1	波羅密多經	97.93
1	無上內祕藏經	97.94
1	太平寰宇記	97.94
1	譚苑	97.94
1	草木譜	97.94
1	周𩩙	97.94
1	唐詩古音考	97.95
1	略記	97.95
1	字始	97.95
1	亢倉	97.95
1	奇字	97.96
1	吀子	97.96
1	吕覽	97.96
1	說文奇字	97.96
1	嶧山𥓓	97.96
1	貞觀紀聞	97.97
1	濳硏堂文集	97.97
1	春秋疏	97.97
1	全唐詩話	97.97
1	張升集	97.97
1	典奧略	97.98
1	般若經	97.98
1	元經	97.98
1	新編諸子集成	97.98
1	蔡傳〉故有爽德爲句，自上二字連下，其罰汝三字爲句，爽訓失也。與《孔傳	97.98
1	麈史	97.99
1	諸葛亮	97.99
1	翰府名談	97.99
1	外紀	97.99
1	同文	97.99
1	東萊先賢傳	98.00
1	通史志	98.00
1	委宛編	98.00
1	春秋國語	98.00
1	穀梁	98.01
1	晉法	98.01
1	字海	98.01
1	海語	98.01
1	古冀越集	98.01
1	書尚	98.02
1	蠛蠓集	98.02
1	白虎通義	98.02
1	史通	98.02
1	彙雅	98.02
1	續騷經	98.03
1	集韻考正	98.03
1	糾謬正俗	98.03
1	選	98.03
1	江記	98.03
1	經義述聞	98.04
1	孝經說	98.04
1	易廣	98.04
1	邕管雜記	98.04
1	溪蠻笑	98.04
1	九丹金液仙經	98.05
1	貉隸	98.05
1	安南𢖽	98.05
1	玉京經	98.05
1	盧氏雜記	98.05
1	行程記	98.06
1	西銘	98.06
1	洞𤣥頌	98.06
1	朝鮮紀事	98.06
1	南蠻記	98.07
1	古器圖	98.07
1	魏樂府	98.07
1	數珠經	98.07
1	正會	98.07
1	五臣	98.08
1	通鑒考異	98.08
1	實錄	98.08
1	詩毛傳	98.08
1	琴論	98.08
1	海槎錄	98.09
1	大全	98.09
1	負暄錄	98.09
1	夾氏春秋	98.09
1	禪林鉤𤣥	98.09
1	風土歲時記	98.10
1	藥師琉璃光如來本願經	98.10
1	讀孟子	98.10
1	正俗	98.10
1	寂園雜記	98.10
1	祖庭事苑	98.11
1	要略	98.11
1	稗史	98.11
1	困知記	98.11
1	劉子政集	98.12
1	宋文安公宮詞	98.12
1	吳國傳	98.12
1	𨻰留風俗傳	98.12
1	雞肋篇	98.12
1	東越傳	98.13
1	晉樂章	98.13
1	大般若涅槃經	98.13
1	容齊隨筆	98.13
1	石墨鐫華	98.13
1	魯語	98.14
1	江南曲	98.14
1	補亡詩	98.14
1	搜神記	98.14
1	董仲舒	98.14
1	曆紀	98.15
1	錢譜	98.15
1	文昌雜錄	98.15
1	晉語	98.15
1	今文	98.15
1	古文品外錄	98.16
1	蔡沈	98.16
1	老學菴筆記	98.16
1	職官分紀	98.16
1	永嘉集	98.17
1	蕭閒詞	98.17
1	北征錄	98.17
1	醫書	98.17
1	集驗方	98.17
1	類要	98.18
1	難經	98.18
1	金匱	98.18
1	論語疏	98.18
1	韻彙小補	98.18
1	瘛瘲方	98.19
1	聖濟總錄	98.19
1	韵㑹	98.19
1	千金方	98.19
1	金創瘲瘛方	98.19
1	癉十二病方	98.20
1	佛母大孔雀明王經	98.20
1	𥪾㑹	98.20
1	軒轅黃帝記	98.20
1	曆法	98.20
1	說卦	98.21
1	字學淵源	98.21
1	肯棨錄	98.21
1	續志	98.21
1	毛詩鳥獸疏	98.22
1	詩戒	98.22
1	鴻苞	98.22
1	經傳	98.22
1	甘氏歲星經	98.22
1	刺客傳	98.23
1	廣說志	98.23
1	使琉球錄	98.23
1	桂海雜志	98.23
1	蜀錄	98.23
1	晉紀	98.24
1	詩箋小註	98.24
1	畫鑒	98.24
1	周子通書	98.24
1	韻韻	98.24
1	黔婁子	98.25
1	禪林寶訓	98.25
1	解頤新語	98.25
1	五代	98.25
1	番禺記	98.25
1	續通考	98.26
1	元和地志	98.26
1	蜀地志	98.26
1	墉城集	98.26
1	鄧析子	98.27
1	古三墳	98.27
1	經世大典	98.27
1	復古篇	98.27
1	食醫	98.27
1	封龍子	98.28
1	易經	98.28
1	王霸文紀	98.28
1	坐忘	98.28
1	天隱子	98.28
1	麗情集	98.29
1	曹子建	98.29
1	三輔故事	98.29
1	聲韻	98.29
1	帝京景物篇	98.29
1	黌山子	98.30
1	黃公說字	98.30
1	說文五音譜	98.30
1	六書溯源	98.30
1	理論	98.30
1	奇經攷	98.31
1	補禽經	98.31
1	魯連子	98.31
1	敎坊記	98.31
1	集欲	98.31
1	李時珍曰	98.32
1	甘泉賦	98.32
1	儀衞仗志	98.32
1	讀書雜抄	98.32
1	日華志	98.33
1	野客叢談	98.33
1	搏雅	98.33
1	神異東荒經	98.33
1	春秋說題詞	98.33
1	爾雅贊	98.34
1	柳宗元集	98.34
1	廣輿志	98.34
1	釋奠頌	98.34
1	文房四譜	98.34
1	元文類	98.35
1	中說	98.35
1	象胥錄	98.35
1	度人經	98.35
1	太常寺志	98.35
1	韻府羣玉	98.36
1	唐書音訓	98.36
1	尚書註	98.36
1	禮記正義	98.36
1	漢隷分釋	98.36
1	毛詩傳	98.37
1	禮經	98.37
1	新附篆文	98.37
1	百家譜	98.37
1	于越志	98.38
1	禮記‧檀弓上	98.38
1	孔傳	98.38
1	韓非	98.38
1	水南翰記	98.38
1	正字彙	98.39
1	孟子題詞	98.39
1	救荒本草	98.39
1	職方外紀	98.39
1	墨池編	98.39
1	穗書	98.40
1	孟子疏解	98.40
1	扶南記	98.40
1	魏土地記	98.40
1	易經集解	98.40
1	翰林舊規	98.41
1	元故宮記	98.41
1	山東志	98.41
1	丘陵學山	98.41
1	鍼灸大全	98.41
1	族略	98.42
1	古音騈字	98.42
1	禪宗記	98.42
1	西川廣志	98.42
1	廣錄志	98.43
1	晉地記	98.43
1	書言故事	98.43
1	雜五行書	98.43
1	破邪論	98.43
1	轉注古音略	98.44
1	高祖紀	98.44
1	禮註	98.44
1	前畫漢	98.44
1	世史類編	98.44
1	春秋說	98.45
1	零陵記	98.45
1	聘禮	98.45
1	永嘉郡志	98.45
1	古今轉注	98.45
1	筍志	98.46
1	通志略	98.46
1	肇慶府志	98.46
1	名賢氏族錄	98.46
1	齊地記	98.46
1	黃庭內景經	98.47
1	黃帝泰階六符經	98.47
1	夢感經	98.47
1	春秋感精符	98.47
1	諡解	98.48
1	宋太祖實錄	98.48
1	武藝篇	98.48
1	尙書運期授	98.48
1	方等經	98.48
1	關西方言	98.49
1	通攷	98.49
1	龍龕手鑑	98.49
1	循本	98.49
1	論麻冕	98.49
1	渤海十洲記	98.50
1	四川志	98.50
1	國筮子	98.50
1	大筮衍易	98.50
1	毛氏詩傳	98.50
1	蹴踘譜	98.51
1	許商算術	98.51
1	杜忠算術	98.51
1	項氏家說	98.51
1	蠶儀註	98.51
1	鹵簿圖	98.52
1	玉泉記	98.52
1	梁史	98.52
1	四言雜字	98.52
1	虞箴	98.53
1	州箴	98.53
1	晉陽秋	98.53
1	五經	98.53
1	箾韶	98.53
1	古今附錄	98.54
1	武	98.54
1	酌	98.54
1	桓	98.54
1	箾	98.54
1	𥳑象	98.55
1	史籀	98.55
1	楊愼集	98.55
1	天台圖經	98.55
1	字學大成	98.55
1	易圖論後	98.56
1	古史	98.56
1	漢律令	98.56
1	涼州記	98.56
1	賈子保傅篇	98.56
1	簺經	98.57
1	禮	98.57
1	安南日記	98.57
1	學古編	98.57
1	大事記	98.58
1	魯論語	98.58
1	日本土風記	98.58
1	歲時雜記	98.58
1	月令通攷	98.58
1	閩部疏	98.59
1	七修類藳	98.59
1	天文集要	98.59
1	楊集	98.59
1	庾肩吾集	98.59
1	九章	98.60
1	綱目冠編	98.60
1	通鑑辨誤	98.60
1	糖霜譜	98.60
1	琴集	98.60
1	太康記	98.61
1	河圖括地象	98.61
1	古今字詁	98.61
1	中庸章句	98.61
1	秦中歲時記	98.61
1	朱子章句	98.62
1	丹陽志	98.62
1	𥿸帖	98.62
1	禮緯含文嘉	98.62
1	楊升庵集	98.62
1	愼子	98.63
1	蒼雅	98.63
1	朱子集註	98.63
1	尉繚	98.63
1	訓纂篇	98.64
1	酷吏傳贊	98.64
1	今文易	98.64
1	文粹	98.64
1	字彙篇	98.64
1	墨翟書義	98.65
1	周禮註疏	98.65
1	纂言	98.65
1	靑瑣高議	98.65
1	急就篇注	98.65
1	指南	98.66
1	字彙指南	98.66
1	翼氏說	98.66
1	謝惠連	98.66
1	三夢記	98.66
1	春秋經傳集解	98.67
1	禪錄	98.67
1	郡齋讀書誌	98.67
1	書目問答	98.67
1	魏武帝	98.67
1	草疏	98.68
1	奇疾方	98.68
1	彊弩將軍王圍肘法	98.68
1	胡非子	98.68
1	封胡	98.69
1	甲乙經	98.69
1	五行奇胲用兵	98.69
1	金匱論	98.69
1	集雅	98.69
1	三國蜀志	98.70
1	祭注	98.70
1	韻譜本義	98.70
1	經史動靜字音	98.70
1	刊誤	98.70
1	史記別註	98.71
1	釋小雅	98.71
1	景祐樂記	98.71
1	類聚	98.71
1	平𨻰紀	98.71
1	客疾五臧狂顚病方	98.72
1	古義	98.72
1	楊升庵外集	98.72
1	六帖	98.72
1	荆楚風俗通	98.72
1	震卦	98.73
1	雜字	98.73
1	曲臺新禮	98.73
1	樂章	98.73
1	衆經音義	98.74
1	續演繁露	98.74
1	詩釋文	98.74
1	樂經	98.74
1	脈訣	98.74
1	負暄雜錄	98.75
1	廣州志	98.75
1	韻畧	98.75
1	文苑	98.75
1	類苑	98.75
1	藝苑	98.76
1	聽雨記談	98.76
1	玉函方	98.76
1	魏春秋	98.76
1	五英	98.76
1	毛詩本音	98.77
1	長篇	98.77
1	集綴	98.77
1	魯仲連傳	98.77
1	貽子錄	98.77
1	易緯	98.78
1	南行記	98.78
1	王龜齡集	98.78
1	洪邁集	98.78
1	山經注	98.79
1	河南官氏志	98.79
1	易釋文	98.79
1	姓氏急就章	98.79
1	魏了翁集	98.79
1	易韻	98.80
1	俅子	98.80
1	水衡記	98.80
1	衡山志	98.80
1	九章商功法程	98.80
1	枹朴子	98.81
1	益都方物略記	98.81
1	國語補音	98.81
1	雲南通志	98.81
1	山家淸供	98.81
1	古音轉注	98.82
1	百家志	98.82
1	詩考	98.82
1	宋三朝政錄	98.82
1	神農本經	98.82
1	九域志	98.83
1	侯鯖錄	98.83
1	古周易	98.83
1	爾雅音義	98.83
1	文𨕖	98.84
1	禮記解	98.84
1	漢宮儀	98.84
1	雍錄	98.84
1	芥隱筆記	98.84
1	武夷幔亭記	98.85
1	英華辨証	98.85
1	氏族畧	98.85
1	山海經贊	98.85
1	六蓺略	98.85
1	三統曆	98.86
1	野菜譜	98.86
1	劇談錄	98.86
1	玉堂閒話	98.86
1	會稽志	98.86
1	元和志	98.87
1	孟蜀本草	98.87
1	𦽯書	98.87
1	晉書指掌	98.87
1	河圖玉版	98.87
1	漢制	98.88
1	杜蘭香傳	98.88
1	淸江三孔集	98.88
1	徐鉉	98.88
1	詩義疏	98.88
1	氾勝之術	98.89
1	二十四章	98.89
1	古音略例	98.89
1	襄城縣誌	98.89
1	天中記	98.90
1	金都統郞君行記	98.90
1	尹文子	98.90
1	箋註	98.90
1	南史補	98.90
1	顧氏說略	98.91
1	京房易	98.91
1	全唐詩	98.91
1	爾雅注	98.91
1	蜎子	98.91
1	九經字𢳌	98.92
1	演春秋繁露	98.92
1	孝感縣志	98.92
1	蒼頡	98.92
1	詩話總龜	98.92
1	神農本草經	98.93
1	蓺苑巵言	98.93
1	詩說	98.93
1	蒼	98.93
1	雅	98.93
1	漢隸釋	98.94
1	陀羅尼經	98.94
1	仙方	98.94
1	南洲異物志	98.94
1	論書	98.95
1	佛說彌勒成佛經	98.95
1	注	98.95
1	武帝內傳	98.95
1	腐韻	98.95
1	典職	98.96
1	趙廣漢傳	98.96
1	瑜伽論	98.96
1	嶺南表異錄	98.96
1	楞嚴經會解	98.96
1	京房	98.97
1	五代史補	98.97
1	周記	98.97
1	智度	98.97
1	夏統傳	98.97
1	文苑英華	98.98
1	補筆談	98.98
1	大懺典	98.98
1	唐書音義	98.98
1	瑜伽	98.98
1	論語撰考讖	98.99
1	資暇錄	98.99
1	法書要錄	98.99
1	困學紀聞	98.99
1	荆溪淨名記	99.00
1	職官志	99.00
1	〉詩曰𧥎軜，今俗呼爲𧥎舌。《詩	99.00
1	&kxr-01557;韻	99.00
1	釋詁	99.00
1	詅癡符	99.01
1	六藝論	99.01
1	詩含神霧	99.01
1	唐樂府	99.01
1	秋官	99.01
1	南宋市肆記	99.02
1	子牙子	99.02
1	別國洞冥記	99.02
1	訛習諸字	99.02
1	論語序解	99.02
1	隂陽書	99.03
1	西河記	99.03
1	豹隱紀談	99.03
1	紀聞談	99.03
1	鮑照集	99.03
1	評林字例	99.04
1	公羊春秋	99.04
1	三統歷譜	99.04
1	子華子	99.04
1	名醫別錄	99.05
1	易解	99.05
1	夢書	99.05
1	郭註	99.05
1	杜註	99.05
1	奇經考	99.06
1	金國語	99.06
1	荀子註	99.06
1	顏氏	99.06
1	口義	99.06
1	遼志	99.07
1	海錄碎事	99.07
1	燕記	99.07
1	羯鼓錄	99.07
1	禮韻續降	99.07
1	選詩	99.08
1	象魏	99.08
1	毛氏韻	99.08
1	唐音統籤	99.08
1	漢皋詩話	99.08
1	北夢瑣言	99.09
1	星禽圖	99.09
1	詩譜	99.09
1	列女頌	99.09
1	南中八郡志	99.10
1	格古論	99.10
1	雜卦傳	99.10
1	諡法解	99.10
1	四明志	99.10
1	六經正誤	99.11
1	西征記	99.11
1	佛說阿彌陀經	99.11
1	論語讖	99.11
1	儀《禮士昏禮	99.11
1	水志	99.12
1	七經圖	99.12
1	齊乗	99.12
1	婆娑論	99.12
1	五代名畫補遺	99.12
1	臨安新志	99.13
1	天祿外史	99.13
1	堪輿金匱	99.13
1	崔瑗	99.13
1	靈洞經	99.13
1	陳忠傳	99.14
1	渾天儀	99.14
1	大戴禮、千乗篇	99.14
1	戴禮	99.14
1	巵言	99.15
1	春秋公羊傳	99.15
1	宛委餘篇	99.15
1	地理沿革表	99.15
1	成都紀	99.15
1	榖	99.16
1	九州記	99.16
1	輿地記	99.16
1	衝波集	99.16
1	五代會要	99.16
1	漢儀注	99.17
1	馬第伯封禪記	99.17
1	臞仙神隱書	99.17
1	仇池筆記注	99.17
1	錢塘志	99.17
1	字彙通	99.18
1	連山易	99.18
1	新五代史	99.18
1	建康實錄	99.18
1	氏族志	99.18
1	論語摘輔象	99.19
1	金布	99.19
1	元英還金篇	99.19
1	叢金訣	99.19
1	金丹仙經	99.19
1	後凉錄	99.20
1	毛詩註	99.20
1	韻會定正	99.20
1	孔疏	99.20
1	玉鈴經	99.21
1	玉鈐經	99.21
1	夢華錄	99.21
1	將鉅子	99.21
1	韓書外傳	99.21
1	晉律	99.22
1	申寅元曆	99.22
1	古今名賢集	99.22
1	前書音義	99.22
1	驂鸞錄	99.22
1	黃山谷集	99.23
1	市肆記	99.23
1	五音譜	99.23
1	典論	99.23
1	曆宗通議	99.23
1	阿含經	99.24
1	職官要錄	99.24
1	荀	99.24
1	隋	99.24
1	泉譜	99.24
1	楊佺期洛陽記	99.25
1	錢幣考	99.25
1	續鐘鼎銘	99.25
1	十三經注疏	99.25
1	南窗紀談	99.26
1	全漢文	99.26
1	榖梁春秋	99.26
1	開元禮儀	99.26
1	開寶本草	99.26
1	海西先賢傳	99.27
1	三國志註	99.27
1	謇齋瑣綴錄	99.27
1	集註	99.27
1	鹽鐵論	99.27
1	鐸氏微	99.28
1	千秋金鑑錄	99.28
1	古今通論	99.28
1	漢官典職	99.28
1	南康郡志	99.28
1	列星圖	99.29
1	世說新語補	99.29
1	說林	99.29
1	漢隷分音	99.29
1	漢官	99.29
1	玉樞經	99.30
1	大卷	99.30
1	大咸	99.30
1	大磬	99.30
1	大夏	99.31
1	大濩	99.31
1	大武	99.31
1	逢門射法	99.31
1	益都耆舊傳	99.31
1	黃瑞節說	99.32
1	章歲積日圖	99.32
1	孫子兵法	99.32
1	漢宮殿	99.32
1	樂汁圖	99.32
1	彌陀經	99.33
1	淨名經	99.33
1	書故	99.33
1	閭丘子	99.33
1	郡縣誌	99.33
1	元氏掖庭記	99.34
1	前漢書音義	99.34
1	訓詁	99.34
1	女儀	99.34
1	詩古音考	99.34
1	官氏志	99.35
1	周官註	99.35
1	楊億筆記	99.35
1	羣經音義	99.35
1	篇海新藏	99.36
1	𨽾釋	99.36
1	開元釋迦目錄	99.36
1	詩內傳	99.36
1	隨巢子	99.36
1	繫傳	99.37
1	象書	99.37
1	正法念經	99.37
1	鍾鼎款識	99.37
1	書苑	99.37
1	藝苑雄黃	99.38
1	雋永	99.38
1	獸經	99.38
1	樓炭經	99.38
1	麟書	99.38
1	公羊傳疏	99.39
1	雲南雜志	99.39
1	番禺志	99.39
1	皇覽	99.39
1	集字	99.39
1	茅亭客話	99.40
1	通鑑綱目	99.40
1	造化權輿	99.40
1	周易註	99.40
1	本論	99.41
1	學林	99.41
1	古文苑	99.41
1	內經音釋	99.41
1	文字志	99.41
1	洞天淸錄	99.42
1	方輿勝略	99.42
1	山谷集	99.42
1	歲時紀	99.42
1	遁甲開山圖	99.42
1	古今藝術圖	99.43
1	唐寶記	99.43
1	補註	99.43
1	史記 	99.43
1	既夕記	99.43
1	秦	99.44
1	韶	99.44
1	濩	99.44
1	六䪫	99.44
1	五莖	99.44
1	六韺	99.45
1	山公集	99.45
1	四聲切韻	99.45
1	四聲	99.45
1	韻纂	99.45
1	韻會舉要	99.46
1	大頀	99.46
1	京房易傳	99.46
1	弘明集	99.46
1	四體書勢	99.47
1	洪武正韻牋	99.47
1	西部叢刊	99.47
1	阿颰經	99.47
1	投荒雜錄	99.47
1	嶺表錄異	99.48
1	韻箋	99.48
1	藝林伐山	99.48
1	古韻騈字	99.48
1	韻義	99.48
1	管子註	99.49
1	希姓錄	99.49
1	食物志	99.49
1	釋常談	99.49
1	桂海雜字	99.49
1	周易本義	99.50
1	登眞隱𧦾	99.50
1	劉賔客嘉話	99.50
1	免疑雜字韻	99.50
1	集說	99.50
1	唐逸史	99.51
1	傳異記	99.51
1	廣成子傳	99.51
1	香隸	99.51
1	談苑	99.52
1	桂海志	99.52
1	春秋考异記	99.52
1	淸夜錄	99.52
1	小雅	99.52
1	春秋大全	99.53
1	行營雜錄	99.53
1	英雄記	99.53
1	能攺齋漫錄	99.53
1	淸波雜志	99.53
1	欒城集	99.54
1	略字記始	99.54
1	神仙別傳	99.54
1	韻瑞	99.54
1	弇州四部稿	99.54
1	顔氏家訓	99.55
1	吹萬集	99.55
1	肘後經	99.55
1	合璧事類	99.55
1	七命	99.55
1	字原	99.56
1	草木子	99.56
1	元命苞	99.56
1	干祿字書	99.56
1	孫武子	99.57
1	禹貢	99.57
1	燕北錄	99.57
1	書大傳	99.57
1	論	99.57
1	雜俎	99.58
1	異域苑	99.58
1	𡌨雅廣要	99.58
1	浙志	99.58
1	神農書	99.58
1	溫海志	99.59
1	吳地記	99.59
1	物性志	99.59
1	臨海記	99.59
1	嶺海異聞	99.59
1	唐律	99.60
1	鼎錄	99.60
1	南海雜誌	99.60
1	𠁽經	99.60
1	南康記	99.60
1	嶺表異錄	99.61
1	四時食制	99.61
1	秀水閒居錄	99.61
1	神仙傳	99.61
1	詩經	99.62
1	孔演圖	99.62
1	藝海泂酌	99.62
1	鴉經	99.62
1	鐵圍山叢談	99.62
1	荆楚記	99.63
1	建州圖經	99.63
1	尙書孔傳	99.63
1	地理記	99.63
1	辨命論	99.63
1	陳後山詩話	99.64
1	後山詩話	99.64
1	天𤣥主物簿	99.64
1	異物考	99.64
1	荆州志	99.64
1	希通錄	99.65
1	內典	99.65
1	海物異名記	99.65
1	博古辨	99.65
1	山東考古錄	99.65
1	樂叶圖徵	99.66
1	裴氏新書	99.66
1	交州志	99.66
1	羅浮山疏	99.66
1	世語	99.67
1	洽聞記	99.67
1	道樞	99.67
1	相牛經	99.67
1	魯國先賢傳	99.67
1	九宮譜	99.68
1	恩平郡譜	99.68
1	世紀補	99.68
1	釋義	99.68
1	僧護經	99.68
1	新字解訓	99.69
1	食苑	99.69
1	郊祀志	99.69
1	倉頡解詁	99.69
1	酒經	99.69
1	𣊨秋經	99.70
1	唐開元志	99.70
1	書勢	99.70
1	六經索隱	99.70
1	書評	99.70
1	上清三尊譜錄	99.71
1	重刊道藏輯要	99.71
1	梁律	99.71
1	乙正誤	99.71
1	譚苑醍醐	99.72
1	三蒼解詁	99.72
1	考工記	99.72
1	阿閦佛經	99.72
1	雲僊雜志	99.72
1	西域舊圖	99.73
1	甘肅地志	99.73
1	禹貢合註	99.73
1	尙書傳	99.73
1	志林	99.73
1	庸韻	99.74
1	六書精薀	99.74
1	賈誼	99.74
1	六一題跋	99.74
1	切韻圖	99.74
1	阿難曇八犍度論	99.75
1	絳守居園池記	99.75
1	法帖釋文	99.75
1	瀛州勝覽	99.75
1	明史	99.75
1	畿服經	99.76
1	韋昭註	99.76
1	太淸金液神氣經	99.76
1	品外錄	99.76
1	元曲	99.76
1	巢氏病源	99.77
1	金坡遺事	99.77
1	蘇子由類篇敘	99.77
1	諡法纂	99.77
1	齊記	99.78
1	雜字韻寶	99.78
1	古音考	99.78
1	乙巳占	99.78
1	易象通邃古記	99.78
1	水經注箋	99.79
1	黃淳父集	99.79
1	玉堂漫筆	99.79
1	瑯邪代醉編	99.79
1	廣西志	99.79
1	考古圖寅簋銘	99.80
1	皇霸文紀	99.80
1	秦詛楚文	99.80
1	橫浦集	99.80
1	西川隋函	99.80
1	馮少墟善利圖說序	99.81
1	海內經	99.81
1	因話錄	99.81
1	偶得紺珠	99.81
1	宋	99.81
1	兜沙經	99.82
1	雞肋編	99.82
1	周易全書	99.82
1	曆考	99.82
1	南燕錄	99.83
1	王逸九思	99.83
1	皇極圖韻	99.83
1	本草補遺	99.83
1	捷錄大成	99.83
1	河防一覽	99.84
1	吳郡國志	99.84
1	寔錄辨證	99.84
1	關學編	99.84
1	宋類苑	99.84
1	七觀	99.85
1	昭示奸黨錄	99.85
1	山海經補注	99.85
1	憨山大師塔銘	99.85
1	武林舊事補	99.85
1	四史纂要	99.86
1	六書綂	99.86
1	高子遺書	99.86
1	周禮	99.86
1	魯郊禮	99.86
1	楊氏古音	99.87
1	英賢傳	99.87
1	禪法要解經	99.87
1	楊愼文集	99.87
1	巢氏病源	99.88
1	臝蟲錄	99.88
1	同義鐸	99.88
1	唐鑑	99.88
1	泊宅編	99.88
1	篇海𩔖編	99.89
1	宛委餘編	99.89
1	管窺輯要	99.89
1	格物叢話	99.89
1	天淵發微	99.89
1	鄭樵通志略	99.90
1	荊川稗編	99.90
1	南齊州郡志	99.90
1	性理會通	99.90
1	東坡志林	99.90
1	杭州府志	99.91
1	後趙錄	99.91
1	經	99.91
1	浮丘伯相鶴經	99.91
1	陰陽管見辨	99.91
1	西儒耳目資	99.92
1	埤雅	99.92
1	大方鑑註	99.92
1	海防類編	99.92
1	焦氏易林	99.93
1	紫薇雜記	99.93
1	蓮經	99.93
1	佩觿辯證	99.93
1	溪蠻藂笑	99.93
1	摭遺	99.94
1	篇海类编	99.94
1	摩訶止觀	99.94
1	風雅逸編	99.94
1	海篇類編	99.94
1	三法度論	99.95
1	古氣墳	99.95
1	物類相感賦	99.95
1	中峯語錄	99.95
1	籀文	99.95
1	對韻音訓	99.96
1	華嚴字母	99.96
1	唐書釋音	99.96
1	篇韻拾遺	99.96
1	金光明經	99.96
1	光遠集綴	99.97
1	天文大成	99.97
1	搜眞鏡玉	99.97
1	搜眞玉镜	99.97
1	神異經	99.98
1	搜眞玉鏡韻	99.98
1	四川經音	99.98
1	龍斂手鑑	99.98
1	林罕集	99.98
1	五言篇海	99.99
1	《廣韻	99.99
1	新修六壬大玉帳歌	99.99
1	國書	99.99
1	大莊嚴經	99.99
1	篇海金鏡	100.00
1	百緣經	100.00
1	儀禮述註	100.00
